CustomerID,Age,Gender,MaritalStatus,Occupation,IncomeLevel,CreditLimit,CreditScore,CardType,YearsWithBank,NumberOfCreditCards,AverageMonthlySpending,LatePayments,CreditCardUsage,MobileBankingUsage,CustomerSatisfactionRating
CUST0812,44,Male,Widowed,Executive,186210,57696,608,Gold,17,3,31732,2,0.55,Yes,4
CUST0813,24,Female,Divorced,Student,3536,1137,632,Gold,4,1,568,1,0.5,No,3
CUST0814,56,Female,Divorced,Government Employee,75641,6526,416,Silver,13,4,4829,6,0.74,Yes,5
CUST0815,53,Female,Single,Government Employee,62834,11890,405,Silver,7,1,10106,3,0.85,Yes,4
CUST0816,32,Male,Single,Business Owner,133667,25731,667,Platinum,1,4,16725,2,0.65,No,4
CUST0817,46,Male,Widowed,Business Owner,94469,42714,601,Gold,10,4,26482,3,0.62,Yes,5
CUST0818,55,Female,Divorced,Private Sector Employee,57290,14579,385,Silver,12,1,10351,7,0.71,Yes,2
CUST0819,37,Male,Divorced,Business Owner,116517,42340,326,Silver,6,3,25827,8,0.61,Yes,3
CUST0820,60,Male,Divorced,Private Sector Employee,97968,16468,727,Gold,8,3,6093,0,0.37,Yes,5
CUST0821,50,Female,Widowed,Private Sector Employee,48503,11927,565,Silver,17,5,10257,7,0.86,Yes,3
CUST0822,21,Male,Single,Student,773,1595,779,Gold,2,1,653,1,0.41,Yes,4
CUST0823,23,Male,Married,Student,803,4465,609,Gold,4,1,2411,2,0.54,Yes,3
CUST0824,36,Male,Divorced,Private Sector Employee,61947,10144,552,Silver,8,4,5579,9,0.55,No,2
CUST0825,55,Male,Widowed,Private Sector Employee,58472,14649,734,Gold,12,2,3076,0,0.21,Yes,4
CUST0826,31,Male,Married,Private Sector Employee,56781,8942,414,Silver,7,1,5812,3,0.65,Yes,2
CUST0827,19,Female,Married,Student,3639,3700,708,Gold,4,2,1295,1,0.35,Yes,5
CUST0828,57,Female,Married,Private Sector Employee,37830,16973,640,Gold,3,3,6280,1,0.37,Yes,1
CUST0829,48,Male,Single,Private Sector Employee,45278,8381,757,Gold,18,4,1843,0,0.22,Yes,5
CUST0830,48,Male,Widowed,Executive,104603,31275,452,Silver,6,2,27522,8,0.88,Yes,3
CUST0831,25,Male,Widowed,Student,2653,4301,825,Gold,2,1,1634,1,0.38,Yes,2
CUST0832,22,Female,Divorced,Private Sector Employee,32877,10987,667,Gold,3,2,4834,2,0.44,Yes,2
CUST0833,30,Male,Married,Private Sector Employee,61604,18288,515,Silver,11,1,14264,8,0.78,Yes,2
CUST0834,35,Male,Single,Private Sector Employee,89705,6888,759,Gold,4,3,2135,0,0.31,Yes,3
CUST0835,25,Female,Divorced,Student,2465,3490,611,Gold,1,2,2268,3,0.65,Yes,4
CUST0836,60,Female,Divorced,Private Sector Employee,54303,17028,373,Silver,15,1,12600,10,0.74,Yes,3
CUST0837,57,Female,Widowed,Private Sector Employee,49801,11826,319,Silver,3,1,6504,10,0.55,Yes,1
CUST0838,49,Male,Divorced,Business Owner,64102,14262,392,Silver,12,1,9412,8,0.66,No,4
CUST0839,18,Female,Single,Student,2875,4239,448,Silver,1,1,2755,3,0.65,No,1
CUST0840,59,Male,Divorced,Government Employee,54089,15750,684,Gold,20,2,5827,2,0.37,Yes,1
CUST0841,64,Male,Single,Executive,133247,45901,784,Diamond,16,1,11016,1,0.24,Yes,5
CUST0842,18,Male,Divorced,Student,641,1627,726,Gold,4,1,699,1,0.43,Yes,4
CUST0843,24,Female,Married,Student,1550,3399,554,Silver,2,1,3025,8,0.89,Yes,1
CUST0844,53,Female,Divorced,Private Sector Employee,70114,18210,469,Silver,18,3,11836,5,0.65,No,4
CUST0845,42,Male,Widowed,Executive,219759,39580,497,Silver,11,3,25727,8,0.65,Yes,3
CUST0846,24,Female,Widowed,Student,3517,4205,439,Silver,5,1,3616,9,0.86,Yes,4
CUST0847,20,Female,Widowed,Student,1077,4807,725,Gold,2,1,1201,1,0.25,Yes,3
CUST0848,31,Female,Single,Business Owner,148074,40866,610,Gold,5,5,14303,3,0.35,Yes,3
CUST0849,51,Male,Married,Government Employee,37972,9125,631,Gold,7,2,3011,1,0.33,Yes,3
CUST0850,26,Female,Widowed,Government Employee,42247,17908,454,Silver,1,3,13610,7,0.76,No,1
CUST0851,51,Female,Single,Executive,193509,46645,679,Platinum,4,3,20523,3,0.44,Yes,3
CUST0852,24,Male,Divorced,Student,233,1819,844,Gold,5,2,200,1,0.11,No,1
CUST0853,43,Male,Married,Executive,187941,28680,837,Platinum,19,4,9177,1,0.32,No,1
CUST0854,52,Male,Single,Business Owner,193037,44021,731,Platinum,4,3,15847,0,0.36,Yes,2
CUST0855,52,Female,Married,Private Sector Employee,57040,9362,365,Silver,7,4,5710,9,0.61,Yes,4
CUST0856,64,Male,Widowed,Executive,216695,31561,634,Gold,12,2,10730,2,0.34,No,1
CUST0857,54,Female,Widowed,Business Owner,186784,18997,825,Gold,18,5,9308,1,0.49,No,2
CUST0858,18,Female,Married,Student,3412,2143,847,Gold,3,1,985,0,0.46,Yes,2
CUST0859,40,Female,Divorced,Executive,82767,51231,376,Silver,6,1,43034,7,0.84,No,5
CUST0860,22,Female,Married,Student,4174,3528,750,Gold,4,2,917,1,0.26,Yes,2
CUST0861,43,Female,Married,Executive,225753,56589,785,Diamond,11,5,20937,0,0.37,Yes,5
CUST0862,35,Female,Widowed,Government Employee,56249,19148,394,Silver,9,1,14361,7,0.75,Yes,1
CUST0863,45,Male,Divorced,Business Owner,62137,10533,556,Silver,20,1,8321,10,0.79,No,1
CUST0864,22,Female,Single,Private Sector Employee,64965,17423,589,Silver,2,1,9408,6,0.54,Yes,5
CUST0865,59,Male,Married,Government Employee,62822,13599,303,Silver,8,4,9655,6,0.71,Yes,2
CUST0866,47,Male,Divorced,Executive,149528,25842,630,Gold,12,5,13179,2,0.51,Yes,4
CUST0867,60,Female,Single,Government Employee,34171,10983,671,Gold,16,5,6809,2,0.62,No,2
CUST0868,38,Male,Single,Government Employee,76197,16056,809,Gold,10,2,4656,1,0.29,No,3
CUST0869,52,Male,Single,Private Sector Employee,75128,7173,742,Gold,8,1,789,1,0.11,No,2
CUST0870,50,Male,Widowed,Government Employee,43581,18824,400,Silver,13,4,13929,6,0.74,No,1
CUST0871,62,Male,Widowed,Executive,163515,64754,693,Platinum,20,2,22016,1,0.34,No,3
CUST0872,28,Female,Married,Private Sector Employee,86578,5609,333,Silver,6,4,4879,8,0.87,No,2
CUST0873,56,Female,Widowed,Private Sector Employee,35924,17937,795,Gold,14,2,3408,1,0.19,Yes,3
CUST0874,52,Male,Widowed,Business Owner,66458,32285,348,Silver,6,5,20339,9,0.63,Yes,1
CUST0875,44,Male,Widowed,Business Owner,159184,10240,420,Silver,12,2,5222,4,0.51,Yes,2
CUST0876,22,Male,Married,Student,3594,2863,429,Silver,4,1,1775,8,0.62,No,5
CUST0877,55,Male,Married,Business Owner,86420,48785,609,Gold,6,2,18050,1,0.37,No,1
CUST0878,24,Male,Widowed,Student,4197,2502,841,Gold,5,1,600,1,0.24,Yes,1
CUST0879,40,Female,Divorced,Business Owner,59505,38114,690,Platinum,7,4,11815,1,0.31,Yes,4
CUST0880,37,Male,Single,Business Owner,129358,37762,831,Diamond,7,3,6419,0,0.17,Yes,5
CUST0881,58,Male,Divorced,Private Sector Employee,38618,16777,551,Silver,8,3,10737,3,0.64,Yes,3
CUST0882,55,Female,Widowed,Government Employee,69728,18708,572,Silver,7,2,9915,3,0.53,Yes,5
CUST0883,25,Male,Widowed,Student,1680,4754,566,Silver,3,1,2472,9,0.52,Yes,5
CUST0884,32,Male,Married,Government Employee,41725,14158,603,Gold,14,2,5804,1,0.41,Yes,5
CUST0885,30,Male,Single,Business Owner,172461,35132,622,Gold,19,5,16160,2,0.46,Yes,5
CUST0886,23,Male,Single,Student,1908,3820,489,Silver,5,1,2483,9,0.65,Yes,1
CUST0887,38,Male,Married,Executive,187669,26416,565,Silver,1,5,21661,7,0.82,No,5
CUST0888,20,Female,Single,Student,3800,3266,497,Silver,3,1,2710,3,0.83,Yes,3
CUST0889,36,Male,Divorced,Private Sector Employee,93293,15443,360,Silver,6,3,10655,6,0.69,Yes,4
CUST0890,27,Male,Widowed,Government Employee,43893,13281,505,Silver,2,3,11156,8,0.84,Yes,1
CUST0891,46,Female,Married,Executive,227914,36688,518,Silver,20,2,19077,5,0.52,Yes,1
CUST0892,56,Female,Married,Government Employee,74419,17465,702,Gold,11,2,7859,1,0.45,No,4
CUST0893,38,Male,Single,Executive,231873,58080,308,Silver,3,3,51691,8,0.89,No,3
CUST0894,19,Male,Single,Student,2129,2542,727,Gold,4,1,1143,0,0.45,Yes,2
CUST0895,43,Female,Widowed,Private Sector Employee,57658,17300,659,Gold,1,1,8823,1,0.51,No,1
CUST0896,40,Female,Married,Executive,88413,41035,413,Silver,16,2,35290,3,0.86,Yes,3
CUST0897,48,Female,Single,Government Employee,74457,18982,740,Gold,10,3,2657,1,0.14,Yes,5
CUST0898,55,Female,Widowed,Private Sector Employee,58923,19850,633,Gold,4,2,6947,1,0.35,Yes,5
CUST0899,52,Female,Single,Executive,144690,60492,446,Silver,20,3,47183,8,0.78,Yes,3
CUST0900,62,Male,Married,Executive,141821,57246,626,Gold,8,4,37782,3,0.66,No,4
CUST0901,18,Female,Single,Student,1749,1930,390,Silver,4,1,1486,8,0.77,No,3
CUST0902,22,Male,Married,Student,3272,2530,709,Gold,5,1,354,1,0.14,No,4
CUST0903,29,Male,Married,Government Employee,58117,5469,379,Silver,11,5,4375,4,0.8,No,5
CUST0904,61,Male,Divorced,Business Owner,114315,31255,646,Gold,13,4,15002,3,0.48,Yes,5
CUST0905,52,Female,Divorced,Private Sector Employee,46555,19981,752,Gold,18,3,7592,1,0.38,Yes,4
CUST0906,24,Female,Married,Student,2596,1846,390,Silver,5,1,1402,6,0.76,Yes,4
CUST0907,60,Male,Widowed,Executive,199276,62682,848,Diamond,14,1,28833,1,0.46,Yes,1
CUST0908,35,Female,Single,Private Sector Employee,99536,19706,613,Gold,15,1,9458,3,0.48,Yes,4
CUST0909,57,Female,Married,Executive,169765,41596,561,Silver,17,4,24541,8,0.59,No,3
CUST0910,64,Female,Married,Business Owner,125066,26075,791,Platinum,1,3,5215,1,0.2,Yes,3
CUST0911,55,Male,Widowed,Business Owner,148971,39021,706,Platinum,7,4,15608,0,0.4,Yes,2
CUST0912,59,Female,Married,Government Employee,58635,17790,606,Gold,2,3,11207,1,0.63,Yes,2
CUST0913,44,Male,Single,Government Employee,34543,9575,387,Silver,14,5,7564,10,0.79,Yes,4
CUST0914,30,Male,Single,Business Owner,100720,29785,384,Silver,2,1,18168,7,0.61,No,5
CUST0915,32,Female,Divorced,Private Sector Employee,38100,14794,484,Silver,4,4,10651,7,0.72,No,5
CUST0916,62,Female,Widowed,Executive,131551,59145,724,Platinum,3,5,9463,0,0.16,Yes,4
CUST0917,55,Female,Married,Business Owner,145889,35394,362,Silver,8,5,23006,8,0.65,Yes,1
CUST0918,58,Male,Widowed,Executive,161374,29424,694,Platinum,8,4,14123,3,0.48,Yes,2
CUST0919,38,Male,Divorced,Private Sector Employee,94673,5748,587,Silver,12,4,4081,9,0.71,No,3
CUST0920,25,Male,Single,Student,2725,3978,367,Silver,2,2,3540,7,0.89,Yes,5
CUST0921,25,Female,Widowed,Student,779,2386,350,Silver,5,2,1837,4,0.77,Yes,2
CUST0922,30,Male,Widowed,Government Employee,39098,11190,303,Silver,12,2,6154,8,0.55,No,4
CUST0923,38,Male,Single,Executive,201554,25054,351,Silver,16,1,16034,6,0.64,Yes,4
CUST0924,64,Male,Married,Executive,219117,29021,426,Silver,20,2,19444,5,0.67,No,4
CUST0925,25,Male,Single,Student,2939,3597,309,Silver,4,1,2266,3,0.63,No,2
CUST0926,65,Female,Single,Business Owner,109051,37302,825,Diamond,1,5,16785,1,0.45,Yes,3
CUST0927,18,Male,Divorced,Student,4908,4858,617,Gold,3,2,3060,3,0.63,No,3
CUST0928,28,Male,Married,Private Sector Employee,58516,12389,780,Gold,9,5,3840,1,0.31,No,5
CUST0929,53,Male,Widowed,Private Sector Employee,86287,6118,300,Silver,18,5,3915,10,0.64,No,3
CUST0930,36,Female,Widowed,Business Owner,51427,42591,587,Silver,13,1,29387,10,0.69,Yes,1
CUST0931,22,Female,Single,Student,2866,4105,836,Gold,3,1,821,0,0.2,Yes,1
CUST0932,47,Male,Single,Executive,108422,45058,815,Diamond,1,2,7659,0,0.17,No,1
CUST0933,19,Female,Divorced,Student,4122,2539,429,Silver,5,1,1294,5,0.51,Yes,3
CUST0934,52,Male,Widowed,Government Employee,66510,5302,673,Gold,4,5,1696,3,0.32,Yes,4
CUST0935,50,Male,Widowed,Private Sector Employee,40062,18895,524,Silver,15,3,13037,7,0.69,Yes,1
CUST0936,44,Male,Single,Executive,89751,53625,415,Silver,1,4,32711,9,0.61,No,1
CUST0937,54,Female,Divorced,Executive,161595,74955,682,Platinum,20,2,29982,2,0.4,Yes,5
CUST0938,40,Male,Married,Private Sector Employee,96114,7114,731,Gold,20,1,1209,1,0.17,Yes,2
CUST0939,50,Male,Widowed,Government Employee,59673,6366,780,Gold,10,4,1145,1,0.18,Yes,1
CUST0940,54,Male,Single,Executive,216068,22422,846,Platinum,10,4,4932,1,0.22,Yes,2
CUST0941,54,Male,Divorced,Executive,233156,45500,731,Platinum,2,3,8190,0,0.18,No,2
CUST0942,41,Male,Divorced,Government Employee,71144,17091,672,Gold,4,2,5640,2,0.33,Yes,2
CUST0943,25,Male,Widowed,Student,1702,1951,565,Silver,2,1,1170,7,0.6,No,3
CUST0944,43,Male,Single,Business Owner,166856,49827,609,Gold,12,4,18934,2,0.38,No,2
CUST0945,50,Male,Divorced,Executive,227606,30422,366,Silver,4,2,27075,9,0.89,Yes,4
CUST0946,21,Male,Divorced,Student,1989,2408,813,Gold,4,1,1011,0,0.42,Yes,2
CUST0947,46,Female,Married,Government Employee,69853,19886,660,Gold,8,3,12329,2,0.62,No,4
CUST0948,24,Male,Widowed,Student,1751,1265,361,Silver,2,2,948,8,0.75,No,4
CUST0949,30,Female,Married,Government Employee,68979,19633,740,Gold,10,2,4122,0,0.21,Yes,3
CUST0950,63,Female,Widowed,Executive,176542,72012,665,Platinum,6,1,34565,2,0.48,No,2
CUST0951,30,Female,Single,Business Owner,181105,34726,542,Silver,3,2,28822,8,0.83,Yes,2
CUST0952,34,Female,Single,Government Employee,32785,9425,335,Silver,4,1,6503,9,0.69,No,4
CUST0953,48,Male,Divorced,Government Employee,41253,5596,701,Gold,5,1,1119,1,0.2,Yes,1
CUST0954,35,Male,Widowed,Government Employee,57931,18494,766,Gold,10,1,7582,1,0.41,Yes,2
CUST0955,46,Male,Married,Government Employee,25876,12746,333,Silver,1,4,9941,10,0.78,Yes,1
CUST0956,49,Male,Married,Business Owner,113959,10389,732,Gold,19,3,4467,0,0.43,Yes,3
CUST0957,46,Male,Single,Executive,129425,73891,302,Silver,7,3,56896,9,0.77,Yes,5
CUST0958,35,Male,Divorced,Government Employee,30006,11098,676,Gold,16,1,4439,1,0.4,No,5
CUST0959,23,Female,Single,Student,3597,3557,659,Gold,5,1,1351,3,0.38,Yes,5
CUST0960,61,Female,Single,Business Owner,86641,44343,470,Silver,15,3,38134,9,0.86,Yes,2
CUST0961,24,Male,Widowed,Student,4265,2162,519,Silver,1,1,1383,9,0.64,Yes,1
CUST0962,50,Male,Single,Government Employee,43442,13712,728,Gold,16,3,1508,0,0.11,Yes,1
CUST0963,44,Male,Widowed,Executive,182381,72774,364,Silver,4,4,58946,6,0.81,Yes,5
CUST0964,42,Female,Widowed,Government Employee,27227,19009,571,Silver,3,2,11025,7,0.58,No,5
CUST0965,60,Male,Divorced,Government Employee,46721,7561,823,Gold,3,4,2570,1,0.34,Yes,5
CUST0966,53,Female,Single,Executive,142569,29405,820,Platinum,6,5,8233,0,0.28,No,2
CUST0967,29,Male,Divorced,Private Sector Employee,56819,12808,606,Gold,12,1,4098,1,0.32,No,1
CUST0968,44,Female,Married,Executive,140295,56830,643,Gold,6,3,23300,1,0.41,Yes,3
CUST0969,40,Male,Married,Government Employee,67605,6863,310,Silver,15,5,4049,8,0.59,Yes,2
CUST0970,60,Female,Married,Private Sector Employee,90700,5899,371,Silver,2,4,4778,5,0.81,No,4
CUST0971,40,Male,Divorced,Government Employee,67927,15997,541,Silver,17,1,12317,3,0.77,Yes,5
CUST0972,51,Female,Widowed,Government Employee,71038,15830,452,Silver,10,1,11714,10,0.74,No,3
CUST0973,56,Female,Married,Business Owner,122751,44066,784,Diamond,15,1,15863,0,0.36,No,4
CUST0974,58,Male,Divorced,Government Employee,30912,14208,371,Silver,2,3,8951,7,0.63,No,4
CUST0975,36,Male,Widowed,Executive,80112,37519,685,Platinum,11,1,19509,2,0.52,No,3
CUST0976,51,Female,Divorced,Executive,188161,29677,781,Platinum,8,3,7419,0,0.25,Yes,5
CUST0977,46,Male,Divorced,Business Owner,111433,24982,774,Platinum,12,4,7744,0,0.31,Yes,3
CUST0978,25,Female,Single,Student,1591,1753,604,Gold,2,2,543,2,0.31,No,4
CUST0979,24,Male,Single,Student,3136,4965,528,Silver,5,2,3823,10,0.77,No,2
CUST0980,57,Male,Widowed,Business Owner,107488,48306,618,Gold,2,1,29949,1,0.62,Yes,5
CUST0981,25,Male,Married,Student,4715,2885,327,Silver,5,1,1961,7,0.68,Yes,3
CUST0982,37,Male,Widowed,Executive,90798,40832,371,Silver,11,4,24090,10,0.59,Yes,1
CUST0983,18,Female,Widowed,Student,3509,4469,495,Silver,3,1,2681,5,0.6,Yes,1
CUST0984,54,Female,Single,Government Employee,69423,17267,406,Silver,19,5,10360,3,0.6,Yes,3
CUST0985,54,Male,Widowed,Government Employee,43838,6552,309,Silver,9,1,5110,7,0.78,No,4
CUST0986,39,Female,Married,Private Sector Employee,65613,10312,436,Silver,12,4,7837,7,0.76,Yes,3
CUST0987,34,Male,Divorced,Business Owner,145603,46890,675,Platinum,1,4,27196,3,0.58,Yes,1
CUST0988,58,Female,Married,Private Sector Employee,46126,8859,384,Silver,10,2,5403,7,0.61,No,2
CUST0989,48,Male,Single,Business Owner,90768,16487,707,Gold,3,4,3627,1,0.22,Yes,1
CUST0990,28,Male,Widowed,Government Employee,49883,13659,834,Gold,3,2,5053,1,0.37,No,5
CUST0991,25,Male,Married,Government Employee,30315,8235,507,Silver,5,2,6752,10,0.82,Yes,1
CUST0992,36,Female,Divorced,Executive,170629,46285,797,Diamond,18,2,11571,1,0.25,Yes,1
CUST0993,21,Male,Widowed,Student,4304,1445,412,Silver,5,1,1184,8,0.82,Yes,4
CUST0994,41,Female,Married,Executive,115836,37875,616,Gold,2,2,15528,2,0.41,Yes,4
CUST0995,57,Female,Single,Business Owner,157839,13071,845,Gold,12,1,5489,0,0.42,Yes,4
CUST0996,49,Male,Single,Business Owner,119972,30490,390,Silver,17,3,16769,6,0.55,Yes,5
CUST0997,24,Female,Divorced,Student,175,1374,838,Gold,3,2,632,0,0.46,Yes,5
CUST0998,35,Male,Married,Executive,146283,59180,659,Platinum,15,2,23080,2,0.39,No,5
CUST0999,19,Male,Widowed,Student,4747,4152,833,Gold,5,1,1494,1,0.36,Yes,4
CUST1000,20,Female,Married,Student,1831,4628,590,Silver,3,2,3424,8,0.74,No,5
CUST1001,54,Female,Single,Government Employee,28801,16152,545,Silver,6,4,11629,6,0.72,Yes,4
CUST1002,30,Male,Single,Private Sector Employee,78264,15056,380,Silver,13,5,8280,7,0.55,No,2
CUST1003,25,Female,Single,Student,2873,1887,782,Gold,2,1,396,1,0.21,No,1
CUST1004,54,Female,Widowed,Private Sector Employee,87904,7875,339,Silver,17,2,6063,3,0.77,No,5
CUST1005,32,Male,Single,Government Employee,25244,5342,805,Gold,6,4,534,1,0.1,Yes,5
CUST1006,24,Male,Divorced,Student,1507,4662,494,Silver,3,2,2890,6,0.62,Yes,2
CUST1007,41,Female,Widowed,Government Employee,60232,12332,754,Gold,13,1,4439,1,0.36,Yes,2
CUST1008,42,Male,Married,Executive,118408,35315,395,Silver,13,1,31783,10,0.9,Yes,5
CUST1009,36,Female,Divorced,Executive,112977,30544,536,Silver,19,2,16188,9,0.53,No,3
CUST1010,38,Female,Single,Government Employee,78494,6557,723,Gold,1,1,3147,0,0.48,Yes,4
CUST1011,62,Female,Divorced,Executive,88742,41479,684,Platinum,3,5,26961,1,0.65,Yes,3
CUST1012,46,Male,Single,Executive,189151,21327,703,Platinum,1,2,7037,0,0.33,Yes,4
CUST1013,45,Female,Divorced,Executive,210534,36275,426,Silver,12,3,20314,7,0.56,No,4
CUST1014,21,Male,Married,Student,2729,1988,585,Silver,3,2,1411,4,0.71,Yes,1
CUST1015,50,Male,Single,Private Sector Employee,36470,18722,818,Gold,15,4,8799,1,0.47,No,4
CUST1016,26,Female,Divorced,Government Employee,42226,9557,483,Silver,1,1,7741,10,0.81,Yes,1
CUST1017,25,Female,Widowed,Student,1518,2548,506,Silver,5,1,2165,6,0.85,No,5
CUST1018,45,Female,Divorced,Government Employee,46233,12647,431,Silver,1,2,6702,7,0.53,No,1
CUST1019,34,Female,Widowed,Government Employee,66666,10489,835,Gold,7,5,2832,1,0.27,Yes,4
CUST1020,56,Male,Married,Government Employee,45380,18659,644,Gold,7,4,8956,1,0.48,Yes,4
CUST1021,59,Male,Widowed,Government Employee,52128,6438,782,Gold,16,5,2575,0,0.4,Yes,4
CUST1022,18,Male,Divorced,Student,982,2944,547,Silver,2,1,1825,9,0.62,Yes,1
CUST1023,32,Female,Single,Government Employee,55409,18407,473,Silver,17,1,15277,10,0.83,Yes,2
CUST1024,32,Male,Married,Private Sector Employee,78399,19326,344,Silver,7,3,14881,8,0.77,Yes,3
CUST1025,22,Male,Single,Student,2083,4509,615,Gold,3,2,1487,1,0.33,Yes,2
CUST1026,38,Female,Single,Executive,182984,50527,465,Silver,7,1,34863,9,0.69,Yes,3
CUST1027,50,Male,Widowed,Private Sector Employee,49640,12466,535,Silver,9,2,8850,4,0.71,Yes,1
CUST1028,63,Male,Married,Business Owner,67010,10513,614,Gold,13,1,3574,2,0.34,Yes,1
CUST1029,18,Male,Widowed,Student,1467,1926,764,Gold,1,1,269,0,0.14,Yes,2
CUST1030,56,Male,Married,Business Owner,53703,42409,332,Silver,5,1,25445,6,0.6,Yes,5
CUST1031,48,Female,Single,Private Sector Employee,52117,10897,756,Gold,19,4,4685,0,0.43,Yes,3
CUST1032,25,Male,Widowed,Student,4125,4159,552,Silver,4,1,2162,10,0.52,No,5
CUST1033,22,Female,Single,Student,3064,2456,549,Silver,5,1,1277,5,0.52,Yes,2
CUST1034,34,Male,Divorced,Government Employee,31308,18935,383,Silver,3,3,12875,9,0.68,Yes,2
CUST1035,57,Female,Single,Executive,93540,40502,752,Diamond,11,5,7290,1,0.18,Yes,1
CUST1036,23,Male,Married,Student,4347,1921,699,Gold,4,1,710,2,0.37,Yes,2
CUST1037,27,Male,Married,Government Employee,78158,6708,322,Silver,12,3,3756,9,0.56,No,1
CUST1038,37,Female,Widowed,Business Owner,63983,12886,375,Silver,17,2,6700,9,0.52,Yes,3
CUST1039,25,Male,Single,Student,3167,4499,412,Silver,2,2,3959,6,0.88,Yes,5
CUST1040,57,Female,Married,Government Employee,51882,8232,612,Gold,11,5,5597,3,0.68,No,1
CUST1041,30,Female,Single,Private Sector Employee,34832,8013,449,Silver,18,3,6971,8,0.87,Yes,1
CUST1042,39,Female,Divorced,Business Owner,157434,28624,451,Silver,5,3,21468,8,0.75,Yes,4
CUST1043,22,Male,Widowed,Student,2888,2765,317,Silver,5,2,1990,3,0.72,Yes,1
CUST1044,45,Female,Married,Private Sector Employee,94782,5544,529,Silver,10,4,4546,5,0.82,Yes,4
CUST1045,34,Male,Married,Private Sector Employee,60877,6524,376,Silver,5,5,4893,4,0.75,Yes,3
CUST1046,37,Male,Single,Government Employee,68887,8208,692,Gold,16,5,3693,2,0.45,Yes,1
CUST1047,31,Female,Married,Government Employee,67689,15670,746,Gold,17,5,2820,1,0.18,Yes,1
CUST1048,28,Male,Divorced,Private Sector Employee,34036,17913,513,Silver,12,5,11464,9,0.64,No,5
CUST1049,24,Female,Divorced,Student,333,1747,805,Gold,4,2,489,1,0.28,Yes,4
CUST1050,47,Male,Divorced,Business Owner,51982,20599,395,Silver,10,4,11123,5,0.54,Yes,5
CUST1051,43,Male,Widowed,Executive,179142,38780,498,Silver,6,3,28697,3,0.74,Yes,3
CUST1052,21,Female,Divorced,Student,2144,4612,723,Gold,5,1,1106,0,0.24,Yes,4
CUST1053,64,Female,Married,Executive,133984,48125,778,Diamond,17,1,17806,1,0.37,No,3
CUST1054,59,Male,Married,Government Employee,26865,19996,776,Gold,13,4,2799,0,0.14,No,4
CUST1055,19,Male,Single,Student,2724,1289,770,Gold,1,2,219,1,0.17,No,5
CUST1056,58,Male,Married,Private Sector Employee,69322,9960,546,Silver,13,5,5478,4,0.55,No,5
CUST1057,58,Male,Single,Executive,189483,50833,838,Diamond,2,3,19824,1,0.39,Yes,2
CUST1058,43,Male,Widowed,Business Owner,121594,29328,440,Silver,19,1,18183,8,0.62,Yes,1
CUST1059,25,Female,Widowed,Student,4549,4599,467,Silver,3,2,3863,4,0.84,Yes,5
CUST1060,51,Male,Married,Private Sector Employee,91115,18245,419,Silver,13,2,11311,10,0.62,No,1
CUST1061,41,Male,Married,Government Employee,25286,17239,771,Gold,8,5,6033,1,0.35,Yes,2
CUST1062,47,Male,Single,Private Sector Employee,78727,16727,520,Silver,11,5,11039,4,0.66,Yes,2
CUST1063,40,Female,Divorced,Business Owner,65227,23359,375,Silver,6,3,12613,8,0.54,Yes,2
CUST1064,63,Female,Widowed,Executive,195686,59094,716,Platinum,17,3,10636,1,0.18,No,3
CUST1065,35,Female,Single,Government Employee,54526,8684,564,Silver,10,3,7294,6,0.84,Yes,1
CUST1066,49,Female,Divorced,Government Employee,55923,9510,641,Gold,18,5,6371,2,0.67,No,4
CUST1067,23,Male,Married,Student,788,1989,682,Gold,3,2,1292,1,0.65,Yes,3
CUST1068,55,Female,Divorced,Private Sector Employee,93447,10975,712,Gold,17,1,3512,1,0.32,Yes,2
CUST1069,26,Female,Married,Private Sector Employee,99768,16874,457,Silver,4,5,10968,9,0.65,No,1
CUST1070,29,Female,Widowed,Government Employee,70641,19218,641,Gold,7,4,11530,2,0.6,Yes,1
CUST1071,20,Male,Divorced,Student,2384,2119,472,Silver,1,1,1356,9,0.64,No,1
CUST1072,18,Female,Widowed,Student,3881,3410,586,Silver,1,2,2693,5,0.79,No,2
CUST1073,23,Male,Single,Student,1307,3118,337,Silver,5,2,2120,8,0.68,No,5
CUST1074,32,Female,Single,Business Owner,80378,39920,383,Silver,2,5,26746,10,0.67,Yes,5
CUST1075,45,Female,Divorced,Government Employee,69194,15248,653,Gold,15,1,5031,1,0.33,Yes,5
CUST1076,20,Female,Divorced,Student,1434,1128,404,Silver,5,2,710,4,0.63,Yes,2
CUST1077,41,Male,Single,Private Sector Employee,62698,11244,522,Silver,3,5,8320,6,0.74,Yes,2
CUST1078,22,Male,Divorced,Student,3386,3983,807,Gold,3,2,756,1,0.19,No,5
CUST1079,32,Female,Widowed,Private Sector Employee,95758,14958,346,Silver,4,3,7927,4,0.53,Yes,4
CUST1080,37,Female,Married,Government Employee,72865,12641,352,Silver,6,2,8722,7,0.69,Yes,5
CUST1081,33,Female,Widowed,Business Owner,153874,10848,490,Silver,19,1,9329,9,0.86,No,4
CUST1082,57,Female,Single,Government Employee,62223,9129,536,Silver,8,2,5294,5,0.58,Yes,4
CUST1083,57,Female,Divorced,Executive,222253,67195,756,Diamond,12,4,25534,1,0.38,No,4
CUST1084,49,Male,Widowed,Business Owner,152147,18919,387,Silver,15,2,13810,5,0.73,Yes,1
